2022.01.11 18:37:21 WARN  web[][o.s.a.s.w.WebService$Action] Since is not set on action api/alm_settings/set_gitlab_binding
2022.01.11 18:37:21 WARN  web[][o.s.a.s.w.WebService$Action] The response example is not set on action api/alm_settings/set_gitlab_binding
2022.01.11 18:37:21 WARN  web[][o.s.a.s.w.WebService$Action] Description is not set on action api/alm_settings/set_bitbucket_binding
2022.01.11 18:37:21 WARN  web[][o.s.a.s.w.WebService$Action] Since is not set on action api/alm_settings/set_bitbucket_binding
2022.01.11 18:37:21 WARN  web[][o.s.a.s.w.WebService$Action] The response example is not set on action api/alm_settings/set_bitbucket_binding
2022.01.11 18:37:21 WARN  web[][o.s.a.s.w.WebService$Action] Description is not set on action api/alm_settings/set_bitbucketcloud_binding
2022.01.11 18:37:21 WARN  web[][o.s.a.s.w.WebService$Action] Since is not set on action api/alm_settings/set_bitbucketcloud_binding
2022.01.11 18:37:21 WARN  web[][o.s.a.s.w.WebService$Action] The response example is not set on action api/alm_settings/set_bitbucketcloud_binding
2022.01.11 18:37:21 WARN  web[][o.s.a.s.w.WebService$Action] The response example is not set on action api/alm_settings/validate
2022.01.11 18:37:21 INFO  web[][o.s.s.t.TelemetryDaemon] Sharing of SonarQube statistics is enabled.
2022.01.11 18:37:21 INFO  web[][o.s.s.n.NotificationDaemon] Notification service started (delay 60 sec.)
2022.01.11 18:37:21 INFO  web[][o.s.s.a.p.ExpiredSessionsCleaner] Purge of expired session tokens has removed 0 elements
2022.01.11 18:37:21 INFO  web[][o.s.s.a.p.ExpiredSessionsCleaner] Purge of expired SAML message ids has removed 0 elements
2022.01.11 18:37:21 INFO  web[][o.s.s.s.GeneratePluginIndex] Generate scanner plugin index
2022.01.11 18:37:21 INFO  web[][o.s.s.s.RegisterPlugins] Register plugins
2022.01.11 18:37:21 INFO  web[][o.s.s.s.RegisterMetrics] Register metrics
2022.01.11 18:37:21 INFO  web[][o.s.s.r.RegisterRules] Register rules
2022.01.11 18:37:26 INFO  web[][o.s.s.q.BuiltInQProfileRepositoryImpl] Load quality profiles
2022.01.11 18:37:27 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register quality profiles
2022.01.11 18:37:27 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile css/Sonar way
2022.01.11 18:37:27 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile scala/Sonar way
2022.01.11 18:37:27 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile jsp/Sonar way
2022.01.11 18:37:27 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile kotlin/Sonar way
2022.01.11 18:37:27 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile go/Sonar way
2022.01.11 18:37:27 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile js/Sonar way
2022.01.11 18:37:27 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile py/Sonar way
2022.01.11 18:37:28 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile ruby/Sonar way
2022.01.11 18:37:28 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile cs/Sonar way
2022.01.11 18:37:28 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile java/Sonar way
2022.01.11 18:37:28 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile web/Sonar way
2022.01.11 18:37:28 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile xml/Sonar way
2022.01.11 18:37:28 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile flex/Sonar way
2022.01.11 18:37:28 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile php/Sonar way
2022.01.11 18:37:28 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile php/PSR-2
2022.01.11 18:37:28 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile php/Drupal
2022.01.11 18:37:28 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile vbnet/Sonar way
2022.01.11 18:37:28 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile ts/Sonar way
2022.01.11 18:37:28 INFO  web[][o.s.s.s.RegisterPermissionTemplates] Register permission templates
2022.01.11 18:37:28 INFO  web[][o.s.s.s.RenameDeprecatedPropertyKeys] Rename deprecated property keys
2022.01.11 18:37:28 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.platform.web.SonarLintConnectionFilter@5e6fc6ae [pattern=UrlPattern{inclusions=[/api/*], exclusions=[]}]
2022.01.11 18:37:28 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.platform.web.WebServiceFilter@2ec31263 [pattern=UrlPattern{inclusions=[/api/issues/delete_comment.*, ...], exclusions=[/api/authentication/login.*, ...]}]
2022.01.11 18:37:28 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.platform.web.WebServiceReroutingFilter@1e5793fe [pattern=UrlPattern{inclusions=[/api/components/bulk_update_key, ...], exclusions=[]}]
2022.01.11 18:37:28 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.plugins.PluginsRiskConsentFilter@18cd1969 [pattern=UrlPattern{inclusions=[/*], exclusions=[*.css, ...]}]
2022.01.11 18:37:28 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.DefaultAdminCredentialsVerifierFilter@44fe4c22 [pattern=UrlPattern{inclusions=[/*], exclusions=[*.css, ...]}]
2022.01.11 18:37:28 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.InitFilter@5ba60a2c [pattern=UrlPattern{inclusions=[/sessions/init/*], exclusions=[]}]
2022.01.11 18:37:28 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.OAuth2CallbackFilter@70336885 [pattern=UrlPattern{inclusions=[/oauth2/callback/*], exclusions=[]}]
2022.01.11 18:37:28 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.ResetPasswordFilter@6e9dc2b0 [pattern=UrlPattern{inclusions=[/*], exclusions=[*.css, ...]}]
2022.01.11 18:37:28 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.ws.LoginAction@4e0aa0cc [pattern=UrlPattern{inclusions=[/api/authentication/login], exclusions=[]}]
2022.01.11 18:37:28 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.ws.LogoutAction@5181ffda [pattern=UrlPattern{inclusions=[/api/authentication/logout], exclusions=[]}]
2022.01.11 18:37:28 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.ws.ValidateAction@1afea66 [pattern=UrlPattern{inclusions=[/api/authentication/validate], exclusions=[]}]
2022.01.11 18:37:28 INFO  web[][o.s.s.q.ProjectsInWarningDaemon] Counting number of projects in warning is not started as there are no projects in this situation.
2022.01.11 18:37:28 INFO  web[][o.s.s.p.p.PlatformLevelStartup] Running Community Edition
2022.01.11 18:37:28 INFO  web[][o.s.s.p.Platform] WebServer is operational
2022.01.11 18:38:10 INFO  web[][o.s.p.ProcessEntryPoint] Gracefully stopping process
2022.01.11 18:38:10 INFO  web[][o.s.s.n.NotificationDaemon] Notification service stopped
2022.01.11 18:38:11 INFO  web[][o.s.s.p.d.EmbeddedDatabase] Embedded database stopped
2022.01.11 18:38:11 INFO  web[][o.s.s.app.WebServer] WebServer stopped
